transaction_id,timestamp,customer_id,product_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag
385,2023-04-26 00:34:32,18663,1820.0,1,0.0,75.78,46,0
386,2021-11-10 23:06:23,8703,1267.0,1,0.2,28.1,2,0
387,2022-09-20 19:24:40,24554,1526.0,1,0.0,14.03,37,0
388,2023-01-20 20:42:16,86271,499.0,1,0.15,76.24,26,0
389,2022-03-02 08:24:02,57603,193.0,1,0.05,20.26,24,0
390,2023-10-04 23:38:52,82305,628.0,1,0.05,259.33,6,0
391,2021-11-22 11:56:42,37025,495.0,1,0.05,158.84,22,0
392,2023-01-15 22:30:44,88612,1994.0,3,0.0,207.06,9,0
393,2023-11-02 04:16:11,77232,1778.0,1,0.0,120.97,8,0
394,2022-01-07 15:46:10,31999,307.0,1,0.15,13.12,24,0
395,2023-01-15 09:31:14,19004,1224.0,1,0.1,94.36,1,0
396,2022-07-01 13:22:01,91265,1535.0,1,0.1,16.46,23,0
397,2022-12-26 19:50:50,78227,987.0,1,0.0,100.31,43,0
398,2022-08-08 12:00:04,68316,,3,0.15,,37,0
399,2023-09-22 18:35:11,95471,1613.0,1,0.0,11.17,9,0
400,2021-02-27 14:05:52,56538,744.0,1,0.0,14.2,2,0
401,2023-01-14 08:39:05,61353,1664.0,1,0.0,34.32,19,0
402,2023-01-12 02:58:32,85396,1506.0,1,0.05,23.17,23,0
403,2022-12-08 13:48:51,74733,1190.0,1,0.0,99.37,16,0
404,2022-01-25 14:34:07,62865,1851.0,4,0.05,112.37,50,0
405,2021-08-24 19:31:33,37644,1762.0,1,0.1,73.75,33,0
406,2023-11-27 00:35:13,46179,209.0,1,0.1,73.25,38,0
407,2022-07-08 14:39:28,4138,936.0,1,0.05,73.81,13,0
408,2021-06-08 01:34:36,96169,,1,0.0,,4,0
409,2021-11-13 16:24:09,64901,,1,0.1,,49,0
410,2023-08-29 18:27:27,7044,897.0,2,0.0,100.46,21,0
411,2023-11-06 15:51:37,81948,,4,0.2,,21,0
412,2021-06-20 21:03:27,47200,1609.0,2,0.0,84.56,3,0
413,2023-12-01 05:18:06,73228,199.0,1,0.05,212.24,13,0
414,2023-10-25 05:01:38,24597,1036.0,1,0.15,53.99,7,0
415,2022-08-26 10:44:52,27653,424.0,1,0.1,86.26,17,0
416,2022-11-17 10:18:28,12816,37.0,1,0.15,51.65,0,0
417,2022-02-20 08:56:30,58338,1353.0,1,0.05,154.63,14,0
418,2023-08-07 08:05:07,59239,545.0,1,0.1,60.8,0,0
419,2021-12-05 07:07:14,30543,389.0,1,0.0,21.15,0,0
420,2022-03-02 00:15:14,9792,1100.0,1,0.2,175.71,41,0
421,2023-05-18 05:34:52,37851,1844.0,1,0.15,71.14,14,0
422,2023-02-28 13:41:57,93378,468.0,1,0.0,97.5,14,0
423,2021-05-02 03:00:56,75905,1210.0,2,0.05,73.43,0,0
424,2023-05-07 04:28:44,26092,1664.0,1,0.0,34.32,26,0
425,2022-02-23 08:47:46,62764,1988.0,1,0.0,185.56,40,0
426,2022-07-17 18:51:07,98049,1273.0,1,0.0,78.77,45,0
427,2021-04-25 16:14:57,51480,618.0,1,0.1,76.99,3,0
428,2021-12-16 20:14:03,87452,308.0,2,0.15,130.98,30,0
429,2022-06-12 20:54:30,34024,1084.0,1,0.0,169.51,28,0
430,2022-12-11 20:56:42,69636,755.0,1,0.05,38.1,3,0
431,2021-08-28 23:31:50,74368,1161.0,2,0.05,144.63,29,0
432,2022-08-06 07:44:36,2866,65.0,1,0.0,87.61,3,0
433,2022-06-16 12:44:53,82033,1434.0,2,0.0,116.42,6,0
434,2021-11-23 08:44:59,16603,569.0,1,0.1,13.9,32,0
435,2023-03-20 22:19:50,7862,24.0,1,0.05,64.27,35,0
436,2021-10-05 20:37:31,42267,202.0,4,0.0,170.96,0,0
437,2022-08-27 15:59:38,66171,,1,0.0,,7,1
438,2023-11-22 17:26:19,62352,,3,0.2,,28,0
439,2021-05-26 17:10:44,84095,878.0,1,0.15,18.78,30,0
440,2021-11-09 17:03:06,10159,772.0,1,0.15,16.92,7,0
441,2021-02-28 01:14:23,23616,,1,0.1,,31,0
442,2021-01-02 15:29:47,55053,32.0,1,0.1,56.36,44,0
443,2023-01-02 07:42:59,67727,,1,0.0,,49,0
444,2023-07-27 23:58:56,38564,1975.0,1,0.0,-55.47,40,1
445,2022-04-30 01:48:46,39367,1342.0,3,0.15,207.29,24,0
446,2021-12-27 19:45:51,63929,1524.0,1,0.0,23.11,39,0
447,2021-04-25 06:42:57,49389,1384.0,1,0.0,166.68,47,0
448,2023-05-24 06:10:00,55611,601.0,1,0.0,34.58,27,0
449,2023-04-18 17:33:41,94394,1455.0,1,0.0,55.61,37,0
450,2022-08-23 19:13:47,40992,1682.0,1,0.0,168.53,25,0
451,2023-03-08 19:11:01,33916,1665.0,1,0.0,70.24,31,0
452,2021-12-30 23:04:06,61263,782.0,3,0.0,260.19,6,0
453,2021-02-03 00:12:08,95165,1221.0,1,0.0,49.85,49,0
454,2021-11-25 00:11:45,36738,1203.0,2,0.15,93.53,43,0
455,2023-07-23 00:55:51,89603,80.0,1,0.0,160.82,28,0
456,2021-12-29 15:06:50,98647,488.0,1,0.0,16.54,39,0
457,2023-09-25 23:08:52,18014,208.0,1,0.0,9.09,5,0
458,2023-04-04 18:01:11,83536,,1,0.15,,0,0
459,2023-08-08 20:16:03,19983,984.0,1,0.05,53.32,4,0
460,2021-09-12 19:44:22,67048,362.0,1,0.0,137.36,0,0
461,2023-01-26 19:43:48,55831,1040.0,1,0.0,95.18,0,0
462,2023-10-29 23:31:34,13960,922.0,1,0.0,140.06,43,0
463,2023-03-10 01:07:00,68856,325.0,1,0.0,233.18,48,0
464,2022-01-09 17:11:48,53062,1686.0,4,0.15,389.27,30,0
465,2022-12-01 04:04:06,24645,1321.0,1,0.0,139.92,8,0
466,2021-11-18 04:32:20,73071,193.0,2,0.0,42.66,16,0
467,2023-08-01 23:34:54,22785,1511.0,1,0.0,50.99,16,0
468,2021-12-16 20:59:45,70104,315.0,1,0.05,72.73,0,0
469,2021-09-14 17:31:04,82595,1691.0,1,0.05,69.97,43,0
470,2023-04-08 15:45:38,30113,1448.0,1,0.2,15.25,5,0
471,2023-08-21 17:24:59,3001,765.0,1,0.1,16.1,3,0
472,2022-10-23 09:01:01,43835,621.0,1,0.0,66.24,34,0
473,2023-08-08 14:40:27,11097,1626.0,1,0.0,75.8,26,0
474,2021-10-04 21:32:11,6510,1014.0,1,0.15,71.73,5,0
475,2021-08-18 18:10:06,11171,934.0,1,0.0,41.65,17,0
476,2021-09-26 08:28:03,36656,1128.0,1,0.0,48.44,45,0
477,2021-10-04 07:23:52,3617,888.0,1,0.05,17.14,42,0
478,2022-06-10 22:08:31,42343,1360.0,1,0.0,76.98,14,0
479,2022-10-11 08:33:55,63608,1220.0,1,0.0,61.33,23,0
480,2021-08-28 21:48:20,17744,1149.0,1,0.0,78.16,6,0
481,2022-04-01 21:11:10,61325,,3,0.15,,0,0
482,2022-03-11 17:56:13,12828,728.0,1,0.0,18.71,36,0
483,2021-05-06 09:43:22,96443,818.0,1,0.0,120.73,20,0
484,2023-01-03 20:01:10,36750,1899.0,1,0.0,43.98,33,0
485,2023-10-16 15:39:27,14219,368.0,1,0.15,141.58,38,0
486,2022-03-10 16:55:31,45966,1361.0,1,0.0,80.84,43,0
487,2023-10-18 04:19:32,53279,595.0,3,0.1,72.82,37,0
488,2021-07-26 18:08:26,84228,1198.0,1,0.15,78.23,0,0
489,2023-04-17 20:23:26,1283,1362.0,1,0.0,45.09,18,0
490,2023-06-12 09:47:35,39950,756.0,1,0.05,120.04,5,0
491,2021-12-15 18:38:02,34001,617.0,1,0.0,87.57,48,0
492,2023-07-10 19:07:09,90210,490.0,2,0.0,122.44,0,0
493,2022-08-06 04:05:48,98212,191.0,1,0.1,51.34,14,0
494,2022-05-08 00:20:26,80083,,2,0.0,,0,0
495,2022-04-26 01:14:30,34391,1412.0,2,0.0,-162.24,33,1
496,2023-11-07 17:03:56,12098,145.0,2,0.0,302.08,36,0
497,2021-11-10 20:24:29,96247,380.0,1,0.05,110.96,23,0
498,2022-12-02 11:36:17,29606,1222.0,1,0.0,15.91,0,0
499,2022-11-12 13:30:30,50395,1553.0,1,0.0,32.84,41,0
500,2021-12-27 20:07:08,81332,476.0,2,0.0,103.66,0,0
501,2023-04-23 16:53:38,62429,494.0,1,0.0,15.05,24,0
502,2023-03-17 10:57:07,22834,,1,0.1,,0,0
503,2021-12-24 15:43:24,82299,742.0,1,0.0,35.42,32,0
504,2023-11-18 18:10:14,37787,752.0,1,0.0,48.1,17,0
505,2022-05-31 18:51:42,91163,1488.0,1,0.1,16.24,31,0
506,2023-11-24 15:24:01,97845,171.0,1,0.0,217.92,2,0
507,2023-12-24 06:55:06,80639,511.0,1,0.0,121.26,0,0
508,2023-12-25 15:33:31,86686,1310.0,2,0.2,116.45,19,0
509,2023-10-23 19:01:44,61814,1261.0,2,0.05,128.99,0,0
510,2021-12-19 19:06:40,35621,1391.0,1,0.1,35.84,20,0
511,2023-08-28 23:49:05,36335,182.0,1,0.0,-46.71,0,1
512,2021-07-16 14:38:47,85812,1727.0,1,0.15,110.69,36,0
513,2021-06-13 02:05:03,28283,1047.0,1,0.0,122.73,30,0
514,2023-10-09 15:38:37,98141,156.0,1,0.0,90.3,49,0
515,2023-04-10 19:40:42,29212,1516.0,1,0.05,143.18,35,0
516,2022-08-06 16:47:11,78289,1062.0,1,0.15,16.42,5,0
517,2022-12-16 20:33:09,13766,1010.0,3,0.0,233.34,43,0
518,2022-01-20 11:07:10,33089,1818.0,1,0.2,27.39,24,0
519,2023-07-18 05:04:29,61379,1285.0,2,0.05,237.96,36,0
520,2021-07-24 05:57:42,77993,893.0,1,0.05,57.5,0,0
521,2022-05-16 15:27:45,55517,1965.0,1,0.0,118.83,5,0
522,2022-04-27 10:03:10,34151,1603.0,1,0.0,73.3,24,0
523,2023-12-22 13:38:33,87035,1498.0,1,0.0,129.5,16,0
524,2022-08-09 12:44:42,72932,591.0,1,0.0,164.09,34,0
525,2022-11-14 06:46:18,51714,1028.0,1,0.0,137.04,25,0
526,2021-12-11 00:49:56,71651,,1,0.0,,0,0
527,2023-05-04 23:00:06,58790,967.0,1,0.0,25.75,11,0
528,2021-01-05 19:54:54,20345,1753.0,1,0.0,42.98,0,0
529,2023-07-12 13:13:59,94496,1323.0,1,0.0,76.45,0,0
530,2022-02-05 13:18:40,31712,645.0,1,0.0,132.72,27,0
531,2021-01-30 01:16:41,67755,1235.0,1,0.0,48.0,33,0
532,2021-03-20 11:57:53,54623,1906.0,2,0.05,147.63,40,0
533,2023-11-07 08:55:36,19412,,2,0.05,,36,0
534,2023-07-23 03:14:28,30900,575.0,1,0.0,87.05,42,0
535,2021-03-14 04:35:24,15157,445.0,2,0.0,109.88,0,0
536,2022-03-06 18:58:45,32557,1335.0,1,0.2,48.33,35,0
537,2021-01-24 05:24:49,91624,101.0,1,0.0,36.56,49,0
538,2022-09-24 10:01:23,29669,88.0,1,0.0,99.8,31,0
539,2023-07-18 16:16:06,76921,1448.0,2,0.0,38.12,34,0
540,2021-11-07 13:08:38,89636,1630.0,1,0.0,14.58,15,0
541,2022-02-22 13:11:31,92664,130.0,1,0.0,107.68,37,0
542,2022-12-30 06:21:02,45122,1302.0,1,0.0,66.11,0,0
543,2021-07-29 23:15:37,29588,4.0,2,0.0,150.9,0,0
544,2022-04-07 18:50:04,65646,925.0,2,0.0,34.12,31,0
545,2021-09-05 00:59:36,28714,794.0,1,0.1,-159.97,49,1
546,2023-12-22 08:09:06,14240,1203.0,1,0.0,55.02,31,0
547,2023-09-05 07:48:01,74295,826.0,1,0.0,158.59,0,0
548,2021-04-01 06:40:53,66901,319.0,1,0.0,50.76,20,0
549,2021-12-10 20:26:24,80996,854.0,1,0.1,48.71,21,0
550,2023-03-04 11:18:52,56166,1993.0,1,0.0,46.42,25,0
551,2021-07-07 23:40:24,11634,1979.0,1,0.05,49.46,16,0
552,2022-03-21 09:56:43,10419,1882.0,1,0.0,14.43,0,0
553,2021-05-15 17:02:16,21884,1127.0,1,0.05,104.08,40,0
554,2022-10-08 09:57:19,26747,1933.0,1,0.1,25.36,5,0
555,2022-04-09 05:30:52,55851,1112.0,2,0.0,86.4,0,0
556,2022-02-02 15:19:05,77975,1783.0,3,0.0,115.86,12,0
557,2023-06-29 10:19:35,69880,809.0,1,0.1,66.49,14,0
558,2021-02-10 06:15:54,17426,1324.0,1,0.0,161.28,12,0
559,2021-01-12 20:33:30,22946,986.0,1,0.0,46.89,16,0
560,2021-02-22 06:04:55,26009,423.0,1,0.0,68.68,18,0
561,2021-04-30 21:54:29,81,315.0,1,0.0,76.56,48,0
562,2021-03-31 08:54:49,56210,17.0,1,0.05,138.87,0,0
563,2022-02-22 14:20:29,60436,878.0,1,0.1,19.88,49,0
564,2021-06-09 05:20:13,61520,1704.0,2,0.05,100.04,4,0
565,2022-05-08 15:19:42,59863,597.0,1,0.0,38.91,36,0
566,2021-09-28 14:27:51,44540,1561.0,1,0.0,106.46,29,0
567,2021-12-29 06:22:52,84791,943.0,3,0.15,200.07,8,0
568,2023-12-30 23:56:38,50698,465.0,1,0.0,41.35,15,0
569,2023-08-09 18:13:21,45935,1225.0,1,0.0,84.9,0,0
570,2021-09-04 22:26:24,7424,1789.0,1,0.0,-77.29,32,1
571,2023-10-10 23:45:21,59557,,2,0.0,,18,0
572,2022-05-31 06:51:30,48010,452.0,1,0.1,77.66,0,0
573,2023-10-28 13:02:23,31494,1188.0,1,0.1,36.36,43,0
574,2023-02-20 10:12:57,45069,1815.0,1,0.05,21.97,25,0
575,2023-05-23 08:08:09,81746,,1,0.0,,5,0
576,2021-12-19 19:36:20,78438,1702.0,1,0.15,79.82,18,0
577,2023-03-09 05:12:05,34681,536.0,1,0.05,26.46,33,0
578,2021-01-25 12:45:56,84596,401.0,1,0.05,56.82,28,0
579,2022-03-12 05:36:29,56334,923.0,1,0.0,58.4,0,0
580,2022-07-10 10:06:05,32333,1776.0,2,0.0,44.34,28,0
581,2023-09-22 06:29:02,50108,151.0,1,0.0,58.76,9,0
582,2022-11-12 05:28:42,43276,1237.0,1,0.1,46.91,0,0
583,2023-06-09 06:56:45,18639,236.0,4,0.05,-373.88,5,1
584,2023-12-08 17:39:24,3748,893.0,2,0.2,96.85,0,0
585,2023-11-01 12:13:01,91685,1773.0,1,0.1,8.79,0,0
586,2022-10-23 09:43:21,87607,776.0,1,0.0,8.9,9,0
587,2023-10-27 08:48:57,99043,1520.0,1,0.05,24.55,43,0
588,2023-06-15 18:43:14,62354,296.0,3,0.0,145.2,2,0
589,2023-10-30 04:44:14,82663,544.0,2,0.05,149.3,35,0
590,2021-01-15 14:56:23,76640,1752.0,1,0.0,95.83,7,0
591,2022-06-26 14:18:52,11975,283.0,1,0.05,99.57,48,0
592,2023-08-04 12:20:54,72006,1583.0,1,0.0,141.48,45,0
593,2022-04-28 06:50:44,88048,1156.0,1,0.0,156.43,23,0
594,2022-09-12 12:55:11,28989,,2,0.0,,20,0
595,2023-10-24 20:30:34,25660,1130.0,1,0.0,30.16,23,0
596,2022-05-24 13:13:52,8150,1002.0,1,0.0,87.78,28,0
597,2021-08-09 15:38:34,68232,,1,0.0,,8,0
598,2023-07-26 05:50:52,41188,1534.0,1,0.0,-111.85,0,1
599,2023-12-16 14:09:13,32466,1217.0,1,0.0,38.12,27,0
600,2021-06-12 22:11:49,86249,1357.0,1,0.05,57.82,25,0
601,2022-06-11 13:13:05,77157,301.0,1,0.2,10.27,0,0
602,2021-09-06 12:40:44,47502,1038.0,2,0.0,49.84,6,0
603,2021-11-29 22:03:39,76845,220.0,1,0.05,116.22,0,0
604,2021-11-23 07:38:32,90379,182.0,1,0.0,46.71,37,0
605,2023-06-10 08:50:21,788,865.0,3,0.0,155.28,25,0
606,2021-05-10 20:25:28,33607,594.0,1,0.0,112.89,20,0
607,2021-01-29 15:44:30,97521,1362.0,1,0.15,38.33,19,0
608,2022-07-10 03:58:12,14258,,1,0.0,,26,0
609,2021-11-29 10:22:44,50805,72.0,1,0.05,39.18,49,0
610,2021-03-14 06:03:53,8786,1164.0,1,0.0,251.74,0,0
611,2023-08-05 06:48:34,92468,919.0,1,0.1,176.18,38,0
612,2023-01-02 05:33:09,47803,1758.0,1,0.0,17.14,46,0
613,2021-10-11 21:52:24,14832,1463.0,1,0.15,110.48,49,0
614,2022-03-14 15:12:17,13970,1187.0,1,0.15,59.73,44,0
615,2022-10-14 20:20:14,78632,2000.0,1,0.0,117.77,25,0
616,2021-09-17 22:04:50,67134,1164.0,1,0.05,239.15,34,0
617,2023-07-31 03:47:47,58950,1630.0,1,0.05,13.85,35,0
618,2023-07-19 00:27:02,58426,955.0,2,0.1,23.51,23,0
619,2021-06-20 22:03:34,34418,1192.0,1,0.0,117.03,19,0
620,2021-07-10 11:15:00,87466,985.0,1,0.0,183.56,13,0
621,2021-08-13 05:42:23,29971,1448.0,1,0.1,17.15,0,0
622,2022-06-30 18:13:41,38285,650.0,2,0.1,91.69,22,0
623,2023-07-16 09:22:40,94694,1613.0,1,0.0,11.17,27,0
624,2022-05-14 16:06:41,44908,860.0,1,0.2,109.29,0,0
625,2023-11-12 14:38:21,45508,1648.0,1,0.1,56.73,0,0
626,2023-03-17 04:49:12,33110,86.0,1,0.0,86.69,23,0
627,2023-01-14 17:59:39,45949,176.0,1,0.15,21.2,29,0
628,2022-10-04 05:55:05,41936,662.0,2,0.0,251.5,11,0
629,2021-12-02 07:57:55,40821,1817.0,1,0.1,12.2,34,0
630,2021-05-19 20:11:11,52324,1255.0,3,0.15,457.88,5,0
631,2023-11-04 10:39:30,47906,1559.0,1,0.0,21.69,17,0
632,2023-05-08 17:40:22,75718,424.0,1,0.0,95.85,38,0
633,2022-07-19 07:27:29,18806,1349.0,1,0.0,64.49,8,0
634,2022-02-19 14:16:08,96136,512.0,3,0.15,77.37,44,0
635,2022-01-14 22:04:32,18940,10.0,1,0.05,79.9,37,0
636,2023-12-02 11:10:02,80221,205.0,1,0.1,56.92,18,0
637,2021-10-06 10:30:43,6652,255.0,1,0.2,45.3,30,0
638,2022-04-13 07:03:20,59429,999.0,1,0.0,117.3,0,0
639,2023-01-08 16:55:29,5148,1545.0,1,0.0,32.73,6,0
640,2023-05-08 21:37:23,25219,1105.0,2,0.0,97.74,43,0
641,2021-11-03 06:46:01,73555,1747.0,1,0.0,16.13,7,0
642,2021-09-09 14:47:41,29099,1709.0,2,0.0,102.94,47,0
643,2021-05-01 14:35:44,72544,1294.0,1,0.2,43.66,23,0
644,2022-05-07 23:00:35,91941,1093.0,1,0.0,71.1,8,0
645,2022-11-23 09:03:23,77512,1381.0,2,0.0,440.48,19,0
646,2021-09-22 17:01:21,83311,1567.0,1,0.1,62.24,49,0
647,2021-11-11 06:30:51,66830,1924.0,1,0.0,45.28,23,0
648,2023-02-04 07:24:22,7571,1731.0,1,0.05,127.65,36,0
649,2023-11-06 01:14:42,43792,792.0,1,0.1,20.73,34,0
650,2022-12-29 10:40:20,33727,794.0,1,0.0,177.74,32,0
651,2021-05-29 08:44:56,75389,1203.0,2,0.1,99.04,17,0
652,2021-01-24 00:43:11,49548,393.0,1,0.05,49.73,3,0
653,2021-06-02 19:54:14,4035,451.0,1,0.0,34.22,5,0
654,2023-12-24 21:36:36,40121,257.0,1,0.1,72.33,41,0
655,2021-12-15 21:06:05,34937,1236.0,1,0.0,92.83,39,0
656,2023-06-16 08:43:21,63296,1201.0,2,0.0,95.62,36,0
657,2021-01-10 05:41:35,70878,,1,0.15,,8,0
658,2023-06-27 10:09:00,41955,206.0,1,0.0,51.19,40,0
659,2021-09-22 06:28:56,64295,909.0,1,0.0,19.95,4,0
660,2023-03-01 07:52:53,76473,1672.0,1,0.2,63.23,8,0
661,2023-06-03 15:10:36,81982,1140.0,3,0.05,301.93,39,0
662,2023-08-08 22:54:13,51283,490.0,3,0.0,183.66,41,0
663,2021-04-12 19:13:26,62679,733.0,1,0.0,145.73,23,0
664,2022-11-13 20:24:35,14021,1469.0,1,0.0,103.61,0,0
665,2023-10-03 07:02:04,90137,614.0,1,0.0,52.19,25,0
666,2023-02-25 11:57:32,43334,,2,0.2,,1,0
667,2021-02-16 07:41:20,89970,1147.0,1,0.0,53.62,0,0
668,2023-09-15 13:24:41,15805,9.0,1,0.0,25.37,8,0
669,2022-10-03 19:28:31,25306,702.0,2,0.0,31.12,33,0
670,2023-10-19 14:32:56,38570,1533.0,1,0.0,13.83,0,0
671,2023-02-19 19:26:02,61940,557.0,3,0.0,181.17,42,0
672,2022-10-08 19:35:35,61285,378.0,2,0.0,227.44,9,0
673,2023-12-27 06:18:30,76421,1373.0,1,0.0,56.49,25,0
674,2021-08-29 18:33:18,43043,1838.0,1,0.0,31.03,16,0
675,2022-03-02 10:35:35,22311,402.0,1,0.0,110.15,30,0
676,2022-04-11 20:28:17,58345,1775.0,1,0.0,20.35,32,0
677,2022-12-02 16:01:25,79433,655.0,1,0.0,100.79,48,0
678,2023-05-25 20:39:43,55834,1683.0,1,0.0,110.15,0,0
679,2023-08-31 22:22:05,64887,1273.0,1,0.1,70.89,33,0
680,2021-07-15 03:55:17,30661,1433.0,1,0.0,57.32,47,0
681,2021-07-13 08:21:36,6671,1165.0,1,0.2,29.51,0,0
682,2023-05-08 14:48:09,10297,1645.0,1,0.0,187.35,0,0
683,2022-03-17 17:15:04,63872,933.0,1,0.0,184.09,23,0
684,2023-09-28 16:01:42,83862,1206.0,3,0.05,42.46,21,0
685,2021-11-16 21:49:42,49712,,1,0.05,,18,0
686,2022-02-14 07:08:52,58948,979.0,1,0.0,74.99,49,0
687,2022-02-14 05:09:00,46387,707.0,2,0.05,-108.3,0,1
688,2022-07-23 08:48:20,32310,758.0,2,0.1,15.79,48,0
689,2023-09-06 07:48:30,94717,922.0,2,0.0,280.12,39,0
690,2023-12-04 06:35:32,98289,1652.0,1,0.05,47.74,0,0
691,2022-02-28 14:26:11,37244,1579.0,1,0.0,18.72,6,0
692,2021-08-21 13:52:04,73992,1837.0,2,0.1,18.88,19,0
693,2023-11-28 05:00:36,87820,243.0,1,0.1,36.22,20,0
694,2021-04-05 20:04:00,82091,1291.0,2,0.1,83.39,3,0
695,2021-06-22 14:14:33,14555,363.0,1,0.15,77.25,0,0
696,2023-04-09 10:23:37,65545,840.0,1,0.2,82.23,0,0
697,2023-11-25 14:01:25,23000,,1,0.0,,0,0
698,2023-02-18 16:30:27,91284,355.0,1,0.15,54.07,3,0
699,2021-09-20 06:59:04,71548,574.0,1,0.0,88.68,0,0
700,2022-09-18 06:09:48,83933,253.0,1,0.0,17.49,35,0
701,2023-07-17 18:34:50,47986,701.0,1,0.0,12.84,2,0
702,2023-03-14 11:13:43,36689,1471.0,2,0.0,-148.98,40,1
703,2023-02-26 22:56:31,14226,53.0,1,0.0,117.76,25,0
704,2022-08-18 09:00:49,34066,1041.0,1,0.0,177.68,48,0
705,2023-08-15 21:37:34,91854,1696.0,2,0.15,20.09,49,0
706,2023-06-27 15:18:58,85458,,3,0.1,,0,0
707,2022-11-10 09:04:42,93300,223.0,2,0.0,798.72,0,0
708,2021-12-19 17:30:11,37703,1984.0,1,0.0,25.27,29,0
709,2021-03-18 21:07:48,73393,1420.0,1,0.05,122.51,43,0
710,2022-12-21 07:53:15,65763,1147.0,4,0.0,214.48,38,0
711,2022-04-11 11:31:00,85128,1843.0,2,0.0,289.78,0,0
712,2021-12-08 08:57:48,50895,1448.0,1,0.0,19.06,16,0
713,2023-08-04 11:47:01,67966,1874.0,1,0.0,9.08,3,0
714,2022-10-13 11:28:48,56299,687.0,2,0.0,462.56,0,0
715,2022-01-09 20:53:43,93883,1722.0,1,0.0,80.38,3,0
716,2021-06-25 14:44:56,9990,1570.0,1,0.15,52.05,40,0
717,2021-02-09 08:06:14,11757,1086.0,1,0.0,133.65,17,0
718,2021-03-20 06:19:10,88794,1050.0,2,0.05,218.37,11,0
719,2023-02-23 11:23:34,57995,806.0,1,0.05,52.87,12,0
720,2022-09-22 13:07:16,88573,581.0,1,0.0,230.07,36,0
721,2023-12-25 11:09:30,26728,149.0,1,0.05,155.05,48,0
722,2023-08-02 06:38:04,99583,1764.0,1,0.05,92.71,7,0
723,2023-08-13 09:01:02,19103,953.0,2,0.1,24.66,11,0
724,2021-04-18 05:56:57,45166,1870.0,1,0.05,52.53,48,0
725,2023-10-18 13:34:58,85512,1574.0,2,0.15,31.48,2,0
726,2021-12-03 06:15:37,80534,1236.0,1,0.15,78.91,0,0
727,2021-01-01 15:53:27,80327,747.0,1,0.15,35.16,26,0
728,2023-05-03 11:35:01,87729,1086.0,1,0.1,120.29,0,0
729,2022-05-07 19:21:20,5039,1405.0,2,0.15,229.47,6,0
730,2022-10-15 22:35:05,14267,675.0,1,0.1,90.25,22,0
731,2022-04-04 15:20:12,7547,,1,0.0,,45,0
732,2021-10-27 20:48:47,54722,1517.0,4,0.0,482.36,44,0
733,2023-07-26 14:05:41,18326,,1,0.1,,41,0
734,2021-05-17 11:26:26,1044,1501.0,1,0.0,64.84,0,0
735,2022-11-23 13:29:19,18776,1889.0,2,0.0,40.18,44,0
736,2022-03-04 11:15:22,48695,,1,0.1,,3,0
737,2023-04-21 17:45:10,51112,1240.0,3,0.15,-330.07,41,1
738,2023-07-24 16:45:02,54501,363.0,1,0.0,90.88,29,0
739,2021-12-19 10:32:16,42859,1384.0,1,0.05,158.35,33,0
740,2021-11-11 19:28:53,32171,668.0,1,0.0,133.48,25,0
741,2022-12-27 19:34:38,31905,746.0,1,0.0,15.34,16,0
742,2021-08-04 01:09:27,13982,773.0,1,0.0,60.0,3,0
743,2021-08-13 14:22:59,92311,,1,0.0,,7,0
744,2023-05-06 01:10:22,17334,1782.0,1,0.0,85.6,0,0
745,2022-05-27 15:22:25,46206,1603.0,1,0.0,73.3,29,0
746,2022-11-25 12:35:54,57181,1327.0,2,0.0,96.98,22,0
747,2022-11-06 22:37:34,65617,555.0,1,0.0,18.06,37,0
748,2021-09-02 17:21:29,42858,1143.0,1,0.2,47.35,5,0
749,2021-02-03 13:35:16,49703,198.0,1,0.15,66.08,19,0
750,2022-05-23 13:56:49,96019,1576.0,1,0.15,27.01,14,0
751,2022-08-24 10:17:50,28926,1626.0,1,0.0,75.8,36,0
752,2022-07-04 19:10:09,37088,375.0,1,0.1,8.49,23,0
753,2021-03-23 05:54:03,75877,,3,0.15,,37,0
754,2021-01-19 18:59:08,31549,439.0,1,0.0,34.84,0,0
755,2022-10-14 12:30:46,91665,1556.0,1,0.1,15.65,44,0
756,2023-09-30 03:05:51,81717,1798.0,1,0.0,102.4,44,0
757,2022-09-13 08:45:57,56180,864.0,1,0.0,58.5,23,0
758,2021-02-04 08:37:45,16607,396.0,1,0.0,187.2,19,0
759,2021-02-11 08:04:57,88722,1360.0,1,0.05,73.13,0,0
760,2021-03-23 20:55:38,26308,1328.0,3,0.0,758.73,1,0
761,2021-10-24 19:52:04,67380,1026.0,2,0.0,206.34,0,0
762,2022-04-09 05:00:31,85931,677.0,1,0.0,25.06,27,0
763,2023-01-29 07:34:06,4535,69.0,2,0.0,195.42,4,0
764,2022-05-06 19:10:12,31108,371.0,1,0.0,117.67,0,0
765,2022-05-16 01:24:01,18749,824.0,3,0.2,365.23,34,0
766,2023-06-20 09:53:43,22641,7.0,1,0.05,25.87,35,0
767,2021-10-04 17:06:20,6422,1226.0,1,0.0,191.18,0,0
768,2021-12-05 14:17:39,18120,1078.0,4,0.0,167.28,21,0
769,2023-01-21 17:23:36,76032,587.0,1,0.1,120.96,18,0
770,2022-09-05 21:41:22,58442,406.0,1,0.0,53.54,7,0
